nome,perfil_risco,Idade,Renda,TempoDeRelacao,TicketMedioInvestido,QtdProdutosNaCarteira,PerfilRisco,Pais,TaxaJuros,HistoricoInvestimentoESG,EngajamentoESG,ConhecimentoESG,PreocupacaoAmbiental,AcessouPagESG,LeuArtigoESG,ParticipouWebinarESG,AssessorESGAtivo,NPS_ESG,ValorAlocadoESG,propensao_esg,ESG_Label_Predito,faixa_propensao,categoria_produto,vence_em_dias,produtos_esg,valor_em_caixa,Renda Fixa,Multimercado,ETF,Renda Variável,Caixa,ValorEmCaixa
Henrique 1377,Moderado,32,8744.745432284282,117,1963389.4560118674,18,0,Brasil,13.75,0,0,2,1,0,0,0,1,0,0.0,0.2,0,Baixa,Caixa,1099,0,71811.00037693935,0.3282503184147336,0.18398142753220145,0.08497569058547977,0.2779501629966996,0.12484240047088546,71811.00037693935
Mariana 5160,Moderado,29,12721.872567324826,18,590811.3169654581,4,1,Alemanha,5.0,0,5,3,2,0,0,0,0,3,0.0,0.0,0,,ETF,392,0,87868.43705178576,0.15086512220624507,0.29621861790437726,0.10752095300583389,0.17515462780427055,0.2702406790792733,87868.43705178576
Larissa 2500,Agressivo,54,12906.171003723985,63,1807852.1475289161,10,1,EUA,13.75,0,3,1,1,0,0,0,0,3,0.0,0.0,0,,Renda Fixa,1188,0,12754.818367291788,0.2940313102139896,0.023330492165410454,0.1327059026128565,0.24205512305909005,0.3078771719486534,12754.818367291788
Luca 1264,Agressivo,45,17191.666022643047,78,364655.34411832254,11,1,Brasil,13.75,0,5,1,1,0,0,0,0,4,0.0,0.0,0,,Multimercado,828,0,85984.03108364982,0.15204505255357753,0.011486167413710169,0.1816744886902489,0.25445079207022003,0.40034349927224333,85984.03108364982
Eduardo 3523,Moderado,37,17050.3096278566,92,1639764.492804246,13,1,Brasil,13.75,0,3,1,1,1,0,0,0,2,0.0,0.1,0,Baixa,ETF,620,0,10345.159868044688,0.37364261136668814,0.13111144952909376,0.1484564730745957,0.017257857642154106,0.3295316083874683,10345.159868044688
Mariana 8268,Agressivo,56,11769.988124820335,11,1009017.5573664792,17,1,Brasil,13.75,1,12,3,4,1,1,1,0,7,83905.09403141514,0.7999999999999999,1,Alta,Renda Variável,1134,1,56560.143052812404,0.2324380110856296,0.06761295962811183,0.19178925414912407,0.2711570892821238,0.23700268585501072,56560.143052812404
Bianca 3479,Moderado,41,10098.061035242228,24,166403.5905408306,11,1,Brasil,13.75,0,1,3,2,1,0,1,1,1,0.0,0.5,1,Média,Caixa,31,0,101381.058111109,0.37934592260439004,0.1618875101053602,0.10591029871086591,0.29298194945952494,0.059874319119858965,101381.058111109
Eduardo 4740,Conservador,38,9344.667588697239,61,1469874.534350709,4,1,Brasil,13.75,0,7,1,1,0,0,0,0,4,0.0,0.0,0,,Caixa,661,0,147452.5716330204,0.22819708188680635,0.15281233275608544,0.18706216422119504,0.07403142122817352,0.3578969999077396,147452.5716330204
Eduardo 7345,Conservador,27,11035.747110136876,64,1785226.009752212,14,0,EUA,13.75,0,3,3,4,1,0,1,0,2,0.0,0.30000000000000004,0,Baixa,ETF,175,0,147588.19718109485,0.19659702197759718,0.24265074851447954,0.0011943526655035176,0.08793047920674223,0.4716273976356775,147588.19718109485
Henrique 8721,Conservador,63,10263.8665827056,36,334403.81076768786,3,1,Brasil,13.75,0,6,3,3,0,1,0,1,3,0.0,0.35,0,Baixa,Renda Fixa,483,0,111022.29024789631,0.22348617274696747,0.05589300171225873,0.11063134244099244,0.1295328658377702,0.48045661726201117,111022.29024789631
Mariana 4655,Conservador,31,14214.509637432928,83,1453924.5822489888,12,1,Brasil,5.0,0,2,2,2,1,0,1,0,2,0.0,0.30000000000000004,0,Baixa,Renda Fixa,1141,1,34526.90251136372,0.3941439007586807,0.25910401528258586,0.029312714445856505,0.1537568032294875,0.1636825662833895,34526.90251136372
Mariana 1396,Moderado,54,13681.239269940817,77,895654.5129555163,4,2,Brasil,13.75,1,9,5,4,1,1,1,0,7,96027.7982000514,0.7999999999999999,1,Alta,ETF,617,0,25798.032204852167,0.34498010587016154,0.19499092601934961,0.1789542554546846,0.14849286413090232,0.13258184852490196,25798.032204852167
Amanda 7869,Conservador,35,14367.204764580063,97,1510202.2019808695,16,1,Brasil,2.0,0,1,1,2,0,1,0,0,0,0.0,0.15,0,Baixa,Renda Variável,1103,0,94190.59281185958,0.3068448400936258,0.24042229499788806,0.04182979407746066,0.18167637471640094,0.22922669611462454,94190.59281185958
Paula 8716,Moderado,41,17037.134845744673,53,1430716.6168887583,7,0,Brasil,13.75,0,6,2,1,0,0,0,0,4,0.0,0.0,0,,Multimercado,253,0,133488.54067791172,0.3357749517998523,0.25897920833383326,0.047511780940224485,0.0338107130796533,0.32392334584643667,133488.54067791172
Henrique 3911,Conservador,31,19451.47648560071,83,62934.45862138078,19,0,Brasil,13.75,0,2,2,3,0,0,0,0,1,0.0,0.0,0,,Multimercado,340,0,136093.04099403706,0.37069632959966586,0.011622344483764013,0.12531754197018694,0.08690748066274787,0.40545630328363524,136093.04099403706
Amanda 1201,Agressivo,51,12498.653573630227,47,365654.86157463875,18,1,EUA,13.75,1,12,3,4,1,1,1,0,7,62627.10573665371,0.7999999999999999,1,Alta,Renda Fixa,796,1,131920.9812522786,0.1472892009987246,0.1614169146372283,0.1345850430643693,0.2751114996733823,0.28159734162629557,131920.9812522786
Bruno 2024,Moderado,29,16397.85508558261,52,947344.213435226,9,1,Brasil,13.75,1,11,3,3,0,0,1,0,8,61636.397581293524,0.65,1,Média,Renda Variável,429,1,100382.0458619825,0.2906301154966476,0.05476610303523275,0.02258860717461413,0.013554694545190493,0.6184604797483151,100382.0458619825
João 5094,Conservador,39,10593.359264663139,96,1867852.4021050397,11,0,Brasil,5.0,1,8,4,4,1,0,0,1,5,7459.327769713615,0.6499999999999999,1,Média,Caixa,964,0,18667.986752007808,0.25523261110742407,0.0031478228943633835,0.08755478959823222,0.08608230386714111,0.5679824725328393,18667.986752007808
Juliana 8294,Conservador,23,16740.02793433206,79,690726.178942055,19,0,Brasil,13.75,0,3,2,2,0,0,0,0,3,0.0,0.0,0,,Caixa,678,0,124417.13910373433,0.12927758651128415,0.025852533411690647,0.15198647701093226,0.2950151862087171,0.39786821685737594,124417.13910373433
Luca 6953,Moderado,53,16246.036628703376,57,1261458.2058575621,17,0,EUA,2.0,0,3,2,3,1,1,0,0,3,0.0,0.25,0,Baixa,Renda Variável,126,1,126783.66062973194,0.1863603085175376,0.07461838366660802,0.1439508441440052,0.0036284410989795954,0.5914420225728696,126783.66062973194
Rodrigo 3183,Moderado,62,16033.663879771964,75,34046.65357371334,18,1,Brasil,5.0,0,4,2,3,0,0,0,0,3,0.0,0.0,0,,Caixa,458,0,63324.32449763194,0.07802374529005954,0.0983971729161081,0.010215460668925359,0.14062406064925884,0.6727395604756482,63324.32449763194
Rodrigo 6986,Moderado,53,12376.279364766095,23,1425142.573878419,6,1,EUA,13.75,0,6,2,3,0,0,0,0,5,0.0,0.0,0,,Multimercado,1116,0,133858.23517342564,0.2221141484763133,0.18976644029505227,0.17766489905472233,0.16147394380249575,0.24898056837141636,133858.23517342564
Eduardo 8381,Agressivo,39,9326.567344036444,59,1210105.8428780811,3,1,Brasil,5.0,0,0,2,1,0,1,0,0,1,0.0,0.15,0,Baixa,Renda Variável,695,0,29105.71611628626,0.08190980786301978,0.07808627036971255,0.1296988401564319,0.019706874754213167,0.6905982068566225,29105.71611628626
Felipe 1459,Moderado,31,6421.886248538094,69,1433635.545765374,14,2,EUA,13.75,0,1,1,2,1,0,0,0,1,0.0,0.1,0,Baixa,Renda Variável,283,0,72299.61312094907,0.2983012853443464,0.23158017928110303,0.19886466001136166,0.2850040211945081,-0.013750145831319394,72299.61312094907
Rodrigo 4183,Conservador,33,11839.851169915602,56,1810274.6199196405,9,0,Brasil,13.75,1,8,4,4,1,0,1,1,4,9070.306444976679,0.8500000000000001,1,Alta,Renda Fixa,504,1,67090.24033792183,0.19796777940476762,0.025970951445503754,0.12884645967682098,0.28974289216732907,0.3574719173055786,67090.24033792183
Letícia 6195,Agressivo,53,18132.05016899673,86,301532.876904442,3,0,Brasil,13.75,0,7,3,3,1,0,0,0,4,0.0,0.1,0,Baixa,Multimercado,404,0,66888.81232246544,0.20480861165567243,0.26436043599432135,0.006438565516070982,0.2478187916813223,0.2765735951526129,66888.81232246544
Camila 6394,Conservador,42,10760.620394543708,42,530563.2960560535,2,1,Alemanha,5.0,0,0,3,3,0,0,0,0,0,0.0,0.0,0,,ETF,629,0,2332.020459390318,0.3715299799969169,0.09888691981043475,0.18292609879026014,0.07828862500852525,0.2683683763938629,2332.020459390318
João 6357,Moderado,49,15140.506341840219,18,1991603.9754146026,19,1,Brasil,13.75,1,11,3,4,1,1,1,0,6,38775.24522851571,0.7999999999999999,1,Alta,Multimercado,59,1,111776.33182609762,0.30950302374954974,0.03756202198487163,0.10684726029328298,0.19051092513400017,0.3555767688382955,111776.33182609762
Letícia 9563,Agressivo,50,15375.805602075725,71,321005.07743415766,6,1,Brasil,13.75,0,3,2,2,1,1,0,0,3,0.0,0.25,0,Baixa,ETF,517,1,135213.95481971308,0.3591979723327471,0.08986338993709952,0.0046238064090468045,0.017324535775226767,0.5289902955458798,135213.95481971308
Sofia 3190,Agressivo,62,10865.25511629131,33,1444047.7429867922,3,1,Brasil,13.75,1,12,4,3,1,1,0,0,7,43649.33411052149,0.7,1,Média,Multimercado,475,0,11843.390272633756,0.2735226920718146,0.28887222667102946,0.1800785617662274,0.2989592376386595,-0.041432718147730974,11843.390272633756
Juliana 9329,Moderado,53,17265.379350078078,3,1452901.0619166945,9,0,Alemanha,5.0,0,2,1,1,1,1,0,1,0,0.0,0.45,0,Média,Multimercado,85,1,96980.83696686717,0.1824161165703332,0.07290358712073308,0.11686581097002753,0.16939303796390304,0.45842144737500323,96980.83696686717
Beatriz 4251,Conservador,37,2000.0,28,1369157.5550087832,18,1,Brasil,5.0,0,0,2,3,1,0,0,0,0,0.0,0.1,0,Baixa,Multimercado,294,0,123109.4431230898,0.011413483994210516,0.22887816158377947,0.17372802863947942,0.2551086085014205,0.3308717172811101,123109.4431230898
Vinicius 4601,Moderado,35,7108.9988850473,1,462606.77273600956,7,1,Brasil,13.75,0,3,3,3,1,0,0,0,3,0.0,0.1,0,Baixa,Renda Fixa,1011,1,78755.86349477265,0.1792303117382555,0.02616182332023501,0.19656591191323713,0.1398375408174,0.4582044122108724,78755.86349477265
Juliana 6688,Moderado,55,8337.47081456616,63,438116.7857956028,2,0,Brasil,13.75,0,4,1,1,1,0,0,0,2,0.0,0.1,0,Baixa,Caixa,563,0,54850.42398040365,0.28451701371559796,0.006648745634201236,0.001807906042652996,0.2379234221047742,0.4691029125027736,54850.42398040365
Rodrigo 1139,Agressivo,20,8721.13990853044,113,1336018.7253892282,1,0,Brasil,13.75,0,1,1,2,0,0,0,0,1,0.0,0.0,0,,Caixa,908,0,96626.1689562975,0.26249862539830143,0.16268717784997885,0.0874881265552653,0.23439040683809234,0.25293566335836215,96626.1689562975
Bianca 8749,Agressivo,40,13345.051804743582,47,380637.86707383994,5,1,Brasil,13.75,0,2,1,1,0,0,0,0,0,0.0,0.0,0,,Multimercado,1141,0,17960.542926587255,0.13483580984914822,0.17306731664550012,0.056504413437848004,0.17930144090835504,0.4562910191591486,17960.542926587255
Larissa 1914,Moderado,49,13160.151212215607,37,1326511.0301636695,3,0,Brasil,5.0,0,4,1,1,0,0,0,0,1,0.0,0.0,0,,ETF,1147,0,107454.9009048957,0.21456399657435463,0.2907012704796962,0.19061216041514037,0.10685783477956158,0.1972647377512472,107454.9009048957
Amanda 7824,Conservador,62,13575.962288700031,86,990131.281230383,7,1,Brasil,2.0,1,12,4,5,1,1,0,1,7,9135.06392401002,0.8999999999999999,1,Alta,Multimercado,834,1,25528.276976222016,0.06714247827091051,0.22386619070723543,0.12635817688132478,0.07187792146717999,0.5107552326733493,25528.276976222016
Fernanda 5332,Conservador,33,14384.325976529948,48,779391.4466222744,6,1,Brasil,13.75,0,1,3,4,0,1,1,0,0,0.0,0.35,0,Baixa,Caixa,407,0,41115.46356747792,0.16715655522157086,0.20961012376133062,0.06411827892084314,0.06718167658026428,0.4919333655159911,41115.46356747792
Vinicius 3005,Agressivo,22,8199.581723417403,108,607462.375262112,1,0,Alemanha,13.75,0,7,2,2,0,0,0,0,5,0.0,0.0,0,,Renda Fixa,43,0,75802.50470939284,0.06092626154010059,0.05357300260557317,0.1539761041851654,0.028363857489774144,0.7031607741793866,75802.50470939284
Tiago 5464,Agressivo,21,7127.2957327707245,19,1895678.0973130022,19,2,Brasil,13.75,0,0,3,3,0,1,0,1,0,0.0,0.35,0,Baixa,Caixa,286,0,65057.334722141204,0.008683826896414493,0.08357568051533697,0.1718788051477702,0.049067816880556,0.6867938705599224,65057.334722141204
Rafael 9930,Conservador,38,13585.278728031451,14,1021106.3789081473,14,1,Brasil,5.0,1,13,3,3,1,1,1,1,7,21488.291360296364,1.0,1,Alta,Renda Variável,666,1,64868.21932327907,0.09937071448117392,0.1935751331333472,0.19838665093530117,0.09554076980902838,0.4131267316411493,64868.21932327907
Luca 6355,Moderado,57,9479.071705414244,67,1126891.4053968145,10,0,EUA,5.0,0,6,2,2,1,0,0,0,3,0.0,0.1,0,Baixa,ETF,164,0,27095.47219717207,0.1632215268066175,0.19610327539394545,0.18401713840582623,0.06945971125205895,0.38719834814155185,27095.47219717207
André 5230,Agressivo,68,5718.099818528118,83,1899019.608526703,2,1,Brasil,13.75,0,4,1,1,1,1,0,0,1,0.0,0.25,0,Baixa,ETF,123,0,105941.62050249011,0.26822106570384124,0.19281302413540047,0.1385396317157179,0.11772269845454769,0.28270357999049267,105941.62050249011
Camila 5665,Agressivo,31,15885.377138165926,97,1311215.863013296,11,1,Brasil,13.75,0,7,2,1,1,0,0,0,5,0.0,0.1,0,Baixa,Multimercado,1118,0,30656.194929141024,0.3026442454549506,0.0062529265861479,0.05180594755700914,0.2175714286391137,0.42172545176277865,30656.194929141024
Luca 9892,Conservador,56,17580.40762600919,85,1916127.3262360867,16,0,Brasil,13.75,0,3,1,1,0,0,0,1,2,0.0,0.2,0,Baixa,Multimercado,656,0,9661.108432370685,0.22216033827107748,0.2513521803010875,0.09300343749008605,0.11937394571777771,0.31411009821997127,9661.108432370685
Letícia 7316,Agressivo,48,18228.643558794636,65,221669.81364016992,17,0,EUA,13.75,0,2,2,3,0,0,0,1,1,0.0,0.2,0,Baixa,Renda Fixa,508,0,141465.86406122215,0.21892495220543876,0.1595642201410636,0.027401764558798836,0.17911017373032567,0.4149988893643731,141465.86406122215
Henrique 6084,Conservador,31,12748.030885898881,26,1694812.8672270838,5,1,EUA,13.75,0,7,3,4,0,0,0,0,3,0.0,0.0,0,,ETF,135,0,2723.7816530128425,0.25778922840412216,0.27381564560776317,0.17751842181586458,0.1497679289540381,0.14110877521821208,2723.7816530128425
Juliana 5966,Conservador,23,14503.72838389161,10,677475.1097659508,18,1,EUA,13.75,0,0,2,3,0,0,0,0,0,0.0,0.0,0,,Renda Fixa,519,0,50837.59614619821,0.17184472977388007,0.17699263133067725,0.020703135462569546,0.06591297836784832,0.5645465250650248,50837.59614619821
Letícia 9206,Conservador,29,17479.472893447644,99,1622870.174889979,16,1,Brasil,5.0,0,1,3,4,0,0,0,0,0,0.0,0.0,0,,Multimercado,1155,0,66110.46559824399,0.07156689527552987,0.23688440315514198,0.14080024210927863,0.18705581891815068,0.36369264054189876,66110.46559824399
Henrique 8125,Moderado,33,9434.336839906264,77,1712716.8821480074,10,0,Alemanha,13.75,0,3,2,2,0,0,1,0,3,0.0,0.2,0,Baixa,Renda Variável,953,1,60429.2904085117,0.10460899004552004,0.14444510755732407,0.0947794866733569,0.0518974726751173,0.6042689430486816,60429.2904085117
Felipe 6377,Moderado,34,16442.710736216366,70,550260.893423686,6,2,Brasil,13.75,0,2,2,2,0,0,0,1,2,0.0,0.2,0,Baixa,Caixa,232,0,31444.35548100805,0.10422976246554275,0.06138710020194046,0.12666799458323894,0.14719650780367852,0.5605186349455993,31444.35548100805
Henrique 7126,Agressivo,62,13101.584936572835,43,823572.9268658031,8,1,EUA,2.0,0,6,1,1,1,0,0,0,3,0.0,0.1,0,Baixa,Caixa,124,0,83244.05292611703,0.2969516733797586,0.04248035975075184,0.02573487765753677,0.16959628129400092,0.46523680791795186,83244.05292611703
João 6574,Moderado,40,15654.846609370365,70,1454768.565086659,6,1,Brasil,13.75,0,0,2,1,0,0,0,0,1,0.0,0.0,0,,Renda Fixa,580,0,2748.030643328093,0.35541038479160986,0.2998072432854304,0.038793081131195443,0.10002559229966825,0.20596369849209606,2748.030643328093
Bruno 7061,Conservador,31,12744.372083503742,99,207120.70548497164,4,1,Brasil,13.75,0,1,1,1,0,0,0,0,1,0.0,0.0,0,,Multimercado,483,0,85634.41382291578,0.04666088716257475,0.23059103057845345,0.1083305658780285,0.2674687306840175,0.3469487856969258,85634.41382291578
André 7965,Moderado,24,17185.02683899201,80,1513511.7333352866,5,1,Brasil,2.0,1,10,5,4,1,1,1,1,5,69020.89191906748,1.0,1,Alta,Renda Variável,690,1,53328.41623710183,0.26001605288101887,0.187923217167871,0.15946374436667649,0.1323665270302933,0.2602304585541403,53328.41623710183
André 9724,Moderado,63,12894.095050166148,105,229841.12284894058,6,2,Brasil,13.75,0,6,1,1,0,0,1,0,4,0.0,0.2,0,Baixa,Renda Variável,547,0,108293.88085736083,0.05307338690951076,0.21230212057878434,0.04091544483684555,0.12210838099982611,0.5716006666750333,108293.88085736083
Larissa 8216,Moderado,49,6064.08376213033,72,1829766.9072134355,15,0,Brasil,2.0,0,5,1,2,0,1,0,0,2,0.0,0.15,0,Baixa,ETF,1186,0,136004.0639288411,0.33303624372868207,0.16949134309140632,0.052184705770693895,0.032051795423046335,0.4132359119861714,136004.0639288411
Paula 7592,Moderado,32,17807.70652925889,59,559915.1936597433,6,1,Brasil,13.75,0,5,1,1,0,0,0,0,4,0.0,0.0,0,,ETF,727,0,75225.37619629406,0.2932238322054675,0.22419335944764054,0.05974119883229565,0.2686783344514172,0.15416327506317906,75225.37619629406
Carlos 5740,Agressivo,61,8209.877036111553,3,1155442.700266038,19,1,Brasil,13.75,1,12,3,4,1,0,0,1,9,13412.9971385828,0.75,1,Média,ETF,960,1,87168.54724555677,0.3936482048795104,0.16124353730000124,0.0725083052156424,0.19856923625723874,0.17403071634760714,87168.54724555677
Bianca 1723,Moderado,34,17012.23284097566,5,243135.46515178285,8,2,Brasil,5.0,0,1,2,1,0,0,0,0,0,0.0,0.0,0,,Multimercado,85,0,45234.048062610425,0.14686239432931153,0.011500666151451799,0.19337357504796526,0.07113293811100375,0.5771304263602677,45234.048062610425
Bianca 5443,Moderado,58,11639.028474238712,85,546291.3777783326,13,1,Brasil,13.75,0,3,3,3,0,0,1,0,2,0.0,0.2,0,Baixa,Multimercado,454,0,29592.189008900732,0.028614315001411185,0.12416737664009674,0.04346974946772804,0.18512968970040863,0.6186188691903554,29592.189008900732
Camila 3211,Moderado,64,16704.043940790827,95,813870.5365393398,4,1,Brasil,13.75,0,5,3,2,1,0,0,0,4,0.0,0.1,0,Baixa,ETF,631,0,103702.94955898485,0.388507463327725,0.2186285997472229,0.10123210694457899,0.09680780808938691,0.19482402189108616,103702.94955898485
Rodrigo 7083,Conservador,61,16539.07445946706,78,979227.2645991985,17,2,Alemanha,13.75,0,4,3,2,1,0,1,0,1,0.0,0.30000000000000004,0,Baixa,Renda Variável,49,0,65168.8048593652,0.24512441684115918,0.17347984363939414,0.04819376581868265,0.0022691944014003873,0.5309327792993637,65168.8048593652
Carlos 4065,Moderado,51,13720.571897261485,101,10134.32031668312,14,2,Brasil,13.75,0,2,3,3,0,1,0,0,2,0.0,0.15,0,Baixa,Renda Variável,609,0,121594.11628398654,0.06364307580340083,0.25572745131849545,0.18055200616269884,0.17917037440869701,0.3209070923067079,121594.11628398654
Camila 4620,Conservador,22,14034.141270508524,83,1778424.967137132,18,0,Brasil,13.75,1,13,5,5,1,1,1,1,9,34445.63576848793,1.0,1,Alta,Renda Fixa,609,1,127747.26928888318,0.15250333810643127,0.010365048329602944,0.09279708210230012,0.1416758875928193,0.6026586438688464,127747.26928888318
Vinicius 5041,Agressivo,62,13690.514468770263,37,25272.871022165462,15,0,Brasil,13.75,0,4,3,4,0,0,0,0,2,0.0,0.0,0,,Renda Fixa,115,0,22005.87479126005,0.36946468336758603,0.05953181328802933,0.0717923439756648,0.09283352887358032,0.40637763049513953,22005.87479126005
Fernanda 1725,Conservador,44,3944.700974875689,117,1549632.2803589057,19,1,EUA,13.75,1,8,5,5,1,1,1,0,5,61349.69791995806,0.7999999999999999,1,Alta,Caixa,27,1,55776.926821263354,0.247663838441457,0.27018376941460936,0.11021989047117663,0.1294914749217855,0.24244102675097157,55776.926821263354
André 1243,Conservador,69,12473.320875592808,84,946452.0355891782,11,2,Brasil,13.75,0,6,2,2,1,0,0,0,5,0.0,0.1,0,Baixa,Renda Variável,931,0,35246.07624227165,0.1474908216229991,0.004726621241588324,0.052526479868488976,0.11937334895662055,0.675882728310303,35246.07624227165
Luca 3669,Moderado,40,7535.74329571242,52,1052521.249553739,7,1,Brasil,5.0,0,4,2,1,0,0,1,0,3,0.0,0.2,0,Baixa,Renda Variável,72,0,103362.34710561093,0.33302228785345067,0.1721690308538271,0.07070900474263823,0.017754217958167416,0.4063454585919166,103362.34710561093
André 1177,Moderado,57,12684.748574982652,66,424448.3038757363,1,0,EUA,2.0,1,9,5,5,1,0,1,1,7,86174.25905634134,0.8500000000000001,1,Alta,Multimercado,306,1,76094.40807778874,0.23440849679980316,0.27362450098579266,0.04825893168543882,0.11391454732308988,0.3297935232058754,76094.40807778874
Henrique 6217,Conservador,31,7428.229814467139,63,1218663.0171879511,3,1,Brasil,13.75,0,3,3,4,1,0,0,1,3,0.0,0.30000000000000004,0,Baixa,ETF,519,1,130418.64441094548,0.2738144379954308,0.2737415629852295,0.11983545594001743,0.08023956290885947,0.2523689801704627,130418.64441094548
André 6004,Conservador,32,7260.1922350957,7,1079091.4992472099,19,0,Brasil,5.0,0,6,1,1,0,0,1,0,5,0.0,0.2,0,Baixa,Multimercado,400,0,126331.66827963722,0.3821415126103085,0.11394799765173308,0.1966093280189139,0.19246582591483222,0.11483533580421235,126331.66827963722
Luca 8331,Agressivo,60,18419.738007015607,97,336830.4491743878,1,1,Brasil,13.75,0,2,2,1,0,0,0,1,0,0.0,0.2,0,Baixa,ETF,943,0,99617.3185605492,0.396787696309581,0.2151676336810035,0.12389396709534745,0.033135839918077205,0.23101486299599094,99617.3185605492
Camila 3303,Moderado,50,16277.789552496759,53,483856.8126849461,4,1,Brasil,2.0,0,4,2,1,0,0,1,0,2,0.0,0.2,0,Baixa,Multimercado,1183,0,41355.44878936939,0.23124452605222878,0.10510032300000656,0.004159273977880318,0.26037286169396223,0.3991230152759222,41355.44878936939
Beatriz 8992,Moderado,48,11983.429660223383,114,143138.22173478975,11,1,Brasil,2.0,0,7,3,4,0,0,0,0,4,0.0,0.0,0,,Renda Variável,702,0,130946.99268654808,0.25710523384197975,0.21325693581883193,0.04884130640965992,0.0021130203211958466,0.47868350360833256,130946.99268654808
